src,dst,length_m,way_id
7925233305,7925233304,61.8,330952064
7925233304,3379910852,10.4,330952064
3379910852,3379910853,17.8,330952064
3379910853,3379910854,51.3,330952064
3379910854,13000097130,10.0,330952064
13000097130,3379910855,13.3,330952064
3379910855,3379910856,13.9,330952064
3379910856,3379910857,9.4,330952064
3379910857,1993091014,8.0,330952064
2912194037,3379910859,20.9,330952065
3379910859,2912194037,20.9,330952065
3379910859,3379910860,62.7,330952065
3379910860,3379910859,62.7,330952065
3379910860,3379910861,28.6,330952065
3379910861,3379910860,28.6,330952065
2912194041,3379910862,32.6,330952066
3379910862,2912194041,32.6,330952066
3379910862,3379910863,15.3,330952066
3379910863,3379910862,15.3,330952066
3379910863,3379910864,22.1,330952066
3379910864,3379910863,22.1,330952066
3379910864,3379910865,34.8,330952066
3379910865,3379910864,34.8,330952066
3379910865,3379910866,71.4,330952066
3379910866,3379910865,71.4,330952066
3379910866,3379910867,20.0,330952066
3379910867,3379910866,20.0,330952066
3379910867,3379910868,17.5,330952066
3379910868,3379910867,17.5,330952066
3379910868,3379910869,8.1,330952066
3379910869,3379910868,8.1,330952066
3379910869,3379910870,8.7,330952066
3379910870,3379910869,8.7,330952066
3379910870,3379910871,14.6,330952066
3379910871,3379910870,14.6,330952066
3379910871,3379910859,41.3,330952066
3379910859,3379910871,41.3,330952066
3379910997,3379910999,63.5,330952069
3379910999,3379910997,63.5,330952069
3379910999,13000091039,82.3,330952069
13000091039,3379910999,82.3,330952069
13000091083,3379911002,73.8,330952071
3379911002,13000091083,73.8,330952071
3379911002,973472842,74.3,330952071
973472842,3379911002,74.3,330952071
3379974255,13000091056,5.8,330952072
13000091056,3379974255,5.8,330952072
13000091056,3379911005,73.2,330952072
3379911005,13000091056,73.2,330952072
3379911005,3379911004,80.4,330952072
3379911004,3379911005,80.4,330952072
973473103,3379911007,83.9,330952073
3379911007,973473103,83.9,330952073
3379911007,13000091038,72.2,330952073
13000091038,3379911007,72.2,330952073
3379911009,3379911011,87.1,330952074
3379911011,3379911009,87.1,330952074
3379911011,13000091035,71.9,330952074
13000091035,3379911011,71.9,330952074
3379911012,3379911014,91.3,330952075
3379911014,3379911012,91.3,330952075
3379911014,13000091034,71.3,330952075
13000091034,3379911014,71.3,330952075
13000091032,3379911016,70.5,330952076
3379911016,13000091032,70.5,330952076
3379911016,973472690,93.5,330952076
973472690,3379911016,93.5,330952076
13000091027,3379911019,61.8,330952078
3379911019,13000091027,61.8,330952078
3379911019,3379911018,95.7,330952078
3379911018,3379911019,95.7,330952078
3379911020,3379911021,97.1,330952079
3379911021,3379911020,97.1,330952079
3379911022,3379911027,43.7,330952080
3379911027,3379911022,43.7,330952080
3379911027,3379911023,93.7,330952080
3379911023,3379911027,93.7,330952080
3379911023,3379911024,70.2,330952080
3379911024,3379911023,70.2,330952080
3379911024,3379911025,94.9,330952080
3379911025,3379911024,94.9,330952080
3379911025,3379911026,46.1,330952080
3379911026,3379911025,46.1,330952080
3379911027,3379911025,75.9,330952081
3379911025,3379911027,75.9,330952081
3379911042,9587338391,11.7,330952084
9587338391,3379911043,4.3,330952084
3379911043,9587338392,3.1,330952084
9587338392,9587338393,2.7,330952084
9587338393,9587338394,2.1,330952084
9587338394,9587338395,2.3,330952084
9587338395,3379911044,2.7,330952084
3379911044,3379911045,13.0,330952084
3379911048,3379911067,19.2,330952085
3379911067,3379911049,5.3,330952085
3379911049,9587338399,2.6,330952085
9587338399,9587338398,2.5,330952085
9587338398,3379911050,2.3,330952085
3379911050,9587338397,3.0,330952085
9587338397,9587338396,2.8,330952085
9587338396,3379911051,9.7,330952085
3379911052,3379911053,35.2,330952086
3379911053,3379911052,35.2,330952086
3379911053,3379911054,25.5,330952086
3379911054,3379911053,25.5,330952086
3379911054,3379911055,14.6,330952086
3379911055,3379911054,14.6,330952086
3379911055,3379911056,16.2,330952086
3379911056,3379911055,16.2,330952086
3379911053,3379911057,53.4,330952087
3379911057,3379911053,53.4,330952087
3379911057,3379911058,24.2,330952087
3379911058,3379911057,24.2,330952087
3379911058,3379911054,51.9,330952087
3379911054,3379911058,51.9,330952087
3379911061,3379911060,20.0,330952088
3379911060,3379911061,20.0,330952088
3379911069,3379911071,55.6,330952089
3379911071,3379911072,10.0,330952089
3379911072,9587322968,3.1,330952089
9587322968,9587322969,2.7,330952089
9587322969,9587322965,3.0,330952089
9587322965,9587322966,3.0,330952089
9587322966,9587322967,4.4,330952089
9587322967,3379911073,4.6,330952089
11536601959,3379911074,51.8,330952090
3379911074,9587322961,5.5,330952090
9587322961,9587322962,2.0,330952090
9587322962,9587322963,2.2,330952090
9587322963,9587322964,3.4,330952090
9587322964,3379911075,3.3,330952090
3379911075,3379911076,4.4,330952090
3379911076,3379911077,7.2,330952090
2912194054,3379974245,21.1,330954784
3379974245,3379974246,10.5,330954784
3379974246,3379974247,4.2,330954784
3379974247,13000091080,4.3,330954784
13000091080,13000091079,5.4,330954784
13000091079,3379974248,5.4,330954784
3379974255,3379974256,41.4,330954786
3379974256,3379974255,41.4,330954786
3379974256,13000091037,91.6,330954786
13000091037,3379974256,91.6,330954786
13000091037,13000091036,3.4,330954786
13000091036,13000091037,3.4,330954786
13000091036,3379974257,3.8,330954786
3379974257,13000091036,3.8,330954786
3379974257,3379911010,45.7,330954786
3379911010,3379974257,45.7,330954786
3379974260,3379974261,19.6,330954787
3379974261,3379974260,19.6,330954787
3379974261,3379974264,4.0,330954787
3379974264,3379974261,4.0,330954787
3379974264,3379974262,33.3,330954787
3379974262,3379974264,33.3,330954787
3379974262,3379974263,18.2,330954787
3379974263,3379974262,18.2,330954787
3379974264,3379974265,28.8,330954788
3379974265,3379974264,28.8,330954788
3379974265,3379974266,31.8,330954788
3379974266,3379974265,31.8,330954788
3379974266,3379974262,27.5,330954788
3379974262,3379974266,27.5,330954788
3379974271,3379974272,105.3,330954789
3379974272,3379974271,105.3,330954789
3379974272,3379974273,145.6,330954789
3379974273,3379974272,145.6,330954789
3379974273,3379974274,8.4,330954789
3379974274,3379974273,8.4,330954789
3379974274,3379974275,14.3,330954789
3379974275,3379974274,14.3,330954789
3379974275,3387270656,92.7,330954789
3387270656,3379974275,92.7,330954789
3387270656,3379974276,29.1,330954789
3379974276,3387270656,29.1,330954789
3379974276,3379974277,50.2,330954789
3379974277,3379974276,50.2,330954789
3379974277,3379974278,76.8,330954789
3379974278,3379974277,76.8,330954789
3379974278,3387270667,13.0,330954789
3387270667,3379974278,13.0,330954789
3387270667,3379974279,4.5,330954789
3379974279,3387270667,4.5,330954789
3379974279,3379974280,30.5,330954789
3379974280,3379974279,30.5,330954789
3379974280,3379974281,45.3,330954789
3379974281,3379974280,45.3,330954789
3379974281,3379974282,51.0,330954789
3379974282,3379974281,51.0,330954789
3379974282,3379974283,11.7,330954789
3379974283,3379974282,11.7,330954789
3379974283,3379974284,12.1,330954789
3379974284,3379974283,12.1,330954789
3379974284,3379974285,16.8,330954789
3379974285,3379974284,16.8,330954789
3379974285,3379974286,24.1,330954789
3379974286,3379974285,24.1,330954789
3379974286,3379974287,24.9,330954789
3379974287,3379974286,24.9,330954789
3379974287,3379974288,37.8,330954789
3379974288,3379974287,37.8,330954789
3379974288,3379974289,51.6,330954789
3379974289,3379974288,51.6,330954789
3379974289,3379974290,38.7,330954789
3379974290,3379974289,38.7,330954789
3379974290,3379974291,39.2,330954789
3379974291,3379974290,39.2,330954789
3379974291,3379974292,43.9,330954789
3379974292,3379974291,43.9,330954789
3379974292,3379977593,62.8,330954789
3379977593,3379974292,62.8,330954789
3379977593,3379977594,40.6,330954789
3379977594,3379977593,40.6,330954789
3379977594,3379977595,31.4,330954789
3379977595,3379977594,31.4,330954789
3379977595,3379977596,23.6,330954789
3379977596,3379977595,23.6,330954789
3379977596,3379977597,31.1,330954789
3379977597,3379977596,31.1,330954789
3379977597,3379977598,61.3,330954789
3379977598,3379977597,61.3,330954789
3379977598,3379977599,10.8,330954789
3379977599,3379977598,10.8,330954789
3379977599,3379977600,12.0,330954789
3379977600,3379977599,12.0,330954789
3379977600,3379977601,14.2,330954789
3379977601,3379977600,14.2,330954789
3379977601,3379977602,13.1,330954789
3379977602,3379977601,13.1,330954789
3379977602,3379977603,16.2,330954789
3379977603,3379977602,16.2,330954789
3379977603,3379977604,16.2,330954789
3379977604,3379977603,16.2,330954789
3379977604,3379977605,20.9,330954789
3379977605,3379977604,20.9,330954789
3379977605,3379977606,126.7,330954789
3379977606,3379977605,126.7,330954789
3379977606,3379977607,25.1,330954789
3379977607,3379977606,25.1,330954789
3379977607,3379977608,25.3,330954789
3379977608,3379977607,25.3,330954789
3379977608,3379977609,38.7,330954789
3379977609,3379977608,38.7,330954789
3379977609,3379977610,51.5,330954789
3379977610,3379977609,51.5,330954789
3379977610,3379977611,333.0,330954789
3379977611,3379977610,333.0,330954789
3380191226,7910048199,14.6,330975987
7910048199,3380191226,14.6,330975987
7910048199,3380191225,28.3,330975987
3380191225,7910048199,28.3,330975987
3380191225,3380191227,13.0,330975987
3380191227,3380191225,13.0,330975987
3380191227,3380191224,28.8,330975987
3380191224,3380191227,28.8,330975987
3380191224,3380191223,100.9,330975987
3380191223,3380191224,100.9,330975987
3380191223,3380191222,88.5,330975987
3380191222,3380191223,88.5,330975987
3380191222,3380191221,67.1,330975987
3380191221,3380191222,67.1,330975987
3380191221,3380191220,71.0,330975987
3380191220,3380191221,71.0,330975987
3380191220,3380191219,74.7,330975987
3380191219,3380191220,74.7,330975987
3380191219,3380191218,64.2,330975987
3380191218,3380191219,64.2,330975987
3380191218,3380191217,49.9,330975987
3380191217,3380191218,49.9,330975987
3380191217,3380191214,55.6,330975987
3380191214,3380191217,55.6,330975987
3380191214,3380191215,19.8,330975987
3380191215,3380191214,19.8,330975987
3380191215,3380191216,22.2,330975987
3380191216,3380191215,22.2,330975987
3380191227,3380191228,25.0,330975988
3380191228,3380191227,25.0,330975988
3380191228,3380191229,82.8,330975988
3380191229,3380191228,82.8,330975988
3380191229,3380191230,13.5,330975988
3380191230,3380191229,13.5,330975988
3380191230,3380191231,7.9,330975988
3380191231,3380191230,7.9,330975988
3381595687,3337500087,88.9,331105004
3337500087,3381595687,88.9,331105004
3337500087,3381595688,125.8,331105004
3381595688,3337500087,125.8,331105004
3381595688,3337500086,92.2,331105004
3337500086,3381595688,92.2,331105004
3337500086,3381595689,102.9,331105004
3381595689,3337500086,102.9,331105004
3381595689,348114714,123.7,331105004
348114714,3381595689,123.7,331105004
348114714,3337500085,214.6,331105004
3337500085,348114714,214.6,331105004
3337500085,3337500084,262.4,331105004
3337500084,3337500085,262.4,331105004
3337500084,348114715,133.8,331105004
348114715,3337500084,133.8,331105004
348114715,3337500083,222.0,331105004
3337500083,348114715,222.0,331105004
3337500083,348114716,228.4,331105004
348114716,3337500083,228.4,331105004
348114716,3337500082,235.1,331105004
3337500082,348114716,235.1,331105004
3337500082,348114717,205.7,331105004
348114717,3337500082,205.7,331105004
348114717,3337500081,166.3,331105004
3337500081,348114717,166.3,331105004
3337500081,348114720,220.7,331105004
348114720,3337500081,220.7,331105004
348114720,3337500080,140.3,331105004
3337500080,348114720,140.3,331105004
3337500080,3337500079,141.3,331105004
3337500079,3337500080,141.3,331105004
3337500079,3381595690,110.2,331105004
3381595690,3337500079,110.2,331105004
3381595690,348114721,139.8,331105004
348114721,3381595690,139.8,331105004
348114721,3337500078,390.8,331105004
3337500078,348114721,390.8,331105004
3337500078,348114722,388.2,331105004
348114722,3337500078,388.2,331105004
348114722,6437020083,64.2,331105004
6437020083,348114722,64.2,331105004
6437020083,348114723,59.5,331105004
348114723,6437020083,59.5,331105004
348114723,6437020082,49.4,331105004
6437020082,348114723,49.4,331105004
6437020082,3337500077,52.8,331105004
3337500077,6437020082,52.8,331105004
3337500077,3381602998,50.2,331105004
3381602998,3337500077,50.2,331105004
3381602998,3337500076,50.4,331105004
3337500076,3381602998,50.4,331105004
3381603036,3381603037,205.9,331105043
3381603037,3381603036,205.9,331105043
3381603037,3381603038,130.9,331105043
3381603038,3381603037,130.9,331105043
3381603038,3381603039,142.8,331105043
3381603039,3381603038,142.8,331105043
3381603039,3381603040,303.4,331105043
3381603040,3381603039,303.4,331105043
3381603040,3381603041,80.1,331105043
3381603041,3381603040,80.1,331105043
3381603042,3381603043,24.3,331105045
3381603043,3381603044,12.4,331105045
3381603044,3381603045,95.1,331105045
3381603045,3381603046,10.4,331105045
3381603046,3381603047,64.7,331105045
3381603047,3381603048,10.5,331105045
3381603048,3381603049,17.0,331105045
3381603049,3381603050,80.3,331105045
3381603050,3381603051,14.1,331105045
3381603051,3381603052,26.0,331105045
3382377397,3382377398,41.7,331179337
3382377398,3382377397,41.7,331179337
3382377398,3382377399,80.2,331179337
3382377399,3382377398,80.2,331179337
3382377399,3382377400,107.9,331179337
3382377400,3382377399,107.9,331179337
3382377400,3382377401,83.5,331179337
3382377401,3382377400,83.5,331179337
3382377401,3382377402,52.6,331179337
3382377402,3382377401,52.6,331179337
3382377402,3382377403,8.0,331179337
3382377403,3382377402,8.0,331179337
3382377403,3382377396,22.9,331179337
3382377396,3382377403,22.9,331179337
3382377396,3382377395,120.4,331179337
3382377395,3382377396,120.4,331179337
3382377395,3382377394,36.9,331179337
3382377394,3382377395,36.9,331179337
3382377394,3382377393,10.3,331179337
3382377393,3382377394,10.3,331179337
3382377393,3382376992,12.3,331179337
3382376992,3382377393,12.3,331179337
3382376992,3382376991,10.6,331179337
3382376991,3382376992,10.6,331179337
3382376991,3382376990,56.8,331179337
3382376990,3382376991,56.8,331179337
3382376990,3382376989,17.9,331179337
3382376989,3382376990,17.9,331179337
3382376989,3382376988,20.8,331179337
3382376988,3382376989,20.8,331179337
3382376988,3382376987,93.9,331179337
3382376987,3382376988,93.9,331179337
3382376987,3382377397,21.6,331179337
3382377397,3382376987,21.6,331179337
3382377397,3382376986,29.2,331179337
3382376986,3382377397,29.2,331179337
3382376986,3382376985,153.4,331179337
3382376985,3382376986,153.4,331179337
3382376985,3382376984,58.2,331179337
3382376984,3382376985,58.2,331179337
3382376984,3382376983,11.9,331179337
3382376983,3382376984,11.9,331179337
3382376983,3382376982,11.8,331179337
3382376982,3382376983,11.8,331179337
3382376982,3382376981,11.6,331179337
3382376981,3382376982,11.6,331179337
3382376981,3382376980,14.3,331179337
3382376980,3382376981,14.3,331179337
3382376980,3382376979,11.5,331179337
3382376979,3382376980,11.5,331179337
3382376979,3382376978,171.7,331179337
3382376978,3382376979,171.7,331179337
3382376978,3382376977,70.6,331179337
3382376977,3382376978,70.6,331179337
3382377429,3382377446,72.7,331179339
3382377446,3382377429,72.7,331179339
3382377446,3382377447,79.8,331179339
3382377447,3382377446,79.8,331179339
3382377447,3382377448,15.6,331179339
3382377448,3382377447,15.6,331179339
3382377448,3382377449,69.6,331179339
3382377449,3382377448,69.6,331179339
3382377449,3382377450,97.2,331179339
3382377450,3382377449,97.2,331179339
3382377422,3382377451,32.1,331179340
3382377451,3382377422,32.1,331179340
3382377451,3382377452,50.7,331179340
3382377452,3382377451,50.7,331179340
3382377452,3382377453,26.0,331179340
3382377453,3382377452,26.0,331179340
3382377453,3382377454,19.2,331179340
3382377454,3382377453,19.2,331179340
3382377454,3382377455,18.5,331179340
3382377455,3382377454,18.5,331179340
3383264662,3383264688,32.2,331267869
3383264688,3383264662,32.2,331267869
3383264688,3383264663,8.7,331267869
3383264663,3383264688,8.7,331267869
3383264679,3383264680,2.4,331267870
3383264680,3383264681,2.4,331267870
3383264681,3383264682,2.4,331267870
3383264682,3383264683,2.4,331267870
3383264683,3383264684,2.4,331267870
3383264684,3383264666,2.4,331267870
3383264666,3383264667,2.3,331267870
3383264667,3383264668,2.4,331267870
3383264668,3383264669,2.3,331267870
3383264669,3383264675,2.3,331267870
3383264675,3383264676,2.4,331267870
3383264676,3383264677,2.4,331267870
3383264677,3383264678,2.3,331267870
3383264678,3383264670,2.4,331267870
3383264670,3383264671,2.4,331267870
3383264671,3383264672,2.4,331267870
3383264672,3383264673,2.4,331267870
3383264673,3383264674,2.4,331267870
3383264674,3383264679,2.4,331267870
3383264663,3383264664,10.4,331267871
3383264664,3383264665,10.5,331267871
3383264665,3383264669,13.1,331267871
3383264683,3383264685,23.3,331267872
3383264685,3383264663,11.1,331267872
3383264686,3383264689,33.8,331267873
3383264689,3383264686,33.8,331267873
3383264689,3383264688,58.1,331267873
3383264688,3383264689,58.1,331267873
3383264688,3383264690,58.1,331267873
3383264690,3383264688,58.1,331267873
3383264690,3383264687,31.2,331267873
3383264687,3383264690,31.2,331267873
973473326,3383264689,32.3,331267874
3383264689,973473326,32.3,331267874
3383264690,3383264691,36.1,331267875
3383264691,3383264690,36.1,331267875
3383264678,3383268106,6.2,331267877
3383268106,3383264678,6.2,331267877
3383268106,3383268107,30.2,331267877
3383268107,3383268106,30.2,331267877
3383268107,3383268105,36.0,331267877
3383268105,3383268107,36.0,331267877
3383268105,3383268104,3.1,331267877
3383268104,3383268105,3.1,331267877
3383268104,3383268102,3.0,331267877
3383268102,3383268104,3.0,331267877
3383268102,3383268103,57.6,331267877
3383268103,3383268102,57.6,331267877
3383268103,3383268101,86.7,331267877
3383268101,3383268103,86.7,331267877
3383268101,3383268100,4.2,331267877
3383268100,3383268101,4.2,331267877
3383268100,3383268099,3.4,331267877
3383268099,3383268100,3.4,331267877
3383268099,3383268098,153.5,331267877
3383268098,3383268099,153.5,331267877
3383268098,3383268097,3.2,331267877
3383268097,3383268098,3.2,331267877
3383268097,3383268096,2.8,331267877
3383268096,3383268097,2.8,331267877
3383268096,3383264692,146.8,331267877
3383264692,3383268096,146.8,331267877
3383264692,3383268093,3.7,331267877
3383268093,3383264692,3.7,331267877
3383268093,3383268094,3.6,331267877
3383268094,3383268093,3.6,331267877
3383268094,3383268116,33.6,331267877
3383268116,3383268094,33.6,331267877
3383268116,3383268095,31.8,331267877
3383268095,3383268116,31.8,331267877
3383268095,3383264679,4.8,331267877
3383264679,3383268095,4.8,331267877
3383268107,3383268108,37.2,331267879
3383268108,3383268107,37.2,331267879
3383268108,3383268109,18.4,331267879
3383268109,3383268108,18.4,331267879
3383268109,3383268110,3.1,331267879
3383268110,3383268109,3.1,331267879
3383268110,3383268111,2.6,331267879
3383268111,3383268110,2.6,331267879
3383268111,3383268112,20.8,331267879
3383268112,3383268111,20.8,331267879
3383268112,3383268113,2.2,331267879
3383268113,3383268112,2.2,331267879
3383268113,3383268114,2.7,331267879
3383268114,3383268113,2.7,331267879
3383268114,3383268115,17.4,331267879
3383268115,3383268114,17.4,331267879
3383268116,3383268124,8.2,331267880
3383268124,3383268116,8.2,331267880
3383268124,3383268117,28.5,331267880
3383268117,3383268124,28.5,331267880
3383268117,3383268118,17.5,331267880
3383268118,3383268117,17.5,331267880
3383268118,3383268119,1.9,331267880
3383268119,3383268118,1.9,331267880
3383268119,3383268120,2.6,331267880
3383268120,3383268119,2.6,331267880
3383268120,3383268121,22.6,331267880
3383268121,3383268120,22.6,331267880
3383268121,3383268122,2.7,331267880
3383268122,3383268121,2.7,331267880
3383268122,3383268123,2.6,331267880
3383268123,3383268122,2.6,331267880
3383268123,3383268124,16.2,331267880
3383268124,3383268123,16.2,331267880
2125087920,3383287094,238.7,331268832
3383287094,2125087920,238.7,331268832
3383287104,13660769212,220.2,331268833
13660769212,3383287104,220.2,331268833
3383287105,3383287114,32.5,331268834
3383287114,3383287105,32.5,331268834
3383287114,3383287106,111.2,331268834
3383287106,3383287114,111.2,331268834
3383287106,3383287107,12.7,331268834
3383287107,3383287106,12.7,331268834
3383287107,3383287108,32.6,331268834
3383287108,3383287107,32.6,331268834
3383287108,3383287109,17.4,331268834
3383287109,3383287108,17.4,331268834
3383287109,3383287110,44.9,331268834
3383287110,3383287109,44.9,331268834
3383287111,3383287112,100.1,331268835
3383287112,3383287111,100.1,331268835
3383287112,3383287115,44.7,331268835
3383287115,3383287112,44.7,331268835
3383287115,3383287113,30.2,331268835
3383287113,3383287115,30.2,331268835
3383287113,3383287114,163.2,331268835
3383287114,3383287113,163.2,331268835
3383287115,3383287125,140.4,331268836
3383287125,3383287115,140.4,331268836
3383287125,3383287123,77.9,331268836
3383287123,3383287125,77.9,331268836
3383287123,3383287121,61.0,331268836
3383287121,3383287123,61.0,331268836
3383287121,3383287116,148.6,331268836
3383287116,3383287121,148.6,331268836
3383287117,3383287116,148.9,331268837
3383287116,3383287117,148.9,331268837
3383287116,3383287118,134.2,331268837
3383287118,3383287116,134.2,331268837
3383287119,3383287122,45.2,331268838
3383287122,3383287119,45.2,331268838
3383287122,3383287120,8.1,331268838
3383287120,3383287122,8.1,331268838
3383287120,3383287121,150.3,331268838
3383287121,3383287120,150.3,331268838
3383287122,3383287117,103.4,331268839
3383287117,3383287122,103.4,331268839
3383287123,3383287128,48.4,331268840
3383287128,3383287123,48.4,331268840
3383287128,3383287124,89.3,331268840
3383287124,3383287128,89.3,331268840
3383287125,3383287126,54.2,331268841
3383287126,3383287125,54.2,331268841
3383287126,3383287127,82.7,331268841
3383287127,3383287126,82.7,331268841
3383287126,3383287128,73.7,331268842
3383287128,3383287126,73.7,331268842
3383440974,3383440975,100.1,331285171
3383440975,3383440974,100.1,331285171
3383440975,3383440976,33.1,331285171
3383440976,3383440975,33.1,331285171
3383440976,3383440977,12.1,331285171
3383440977,3383440976,12.1,331285171
3383440977,3383440978,17.4,331285171
3383440978,3383440977,17.4,331285171
3383440978,3383440979,16.9,331285171
3383440979,3383440978,16.9,331285171
3383440980,3383440981,95.3,331285172
3383440981,3383440980,95.3,331285172
3383440981,3383440982,34.0,331285172
3383440982,3383440981,34.0,331285172
3383440982,3383440983,113.7,331285172
3383440983,3383440982,113.7,331285172
3383440983,3383440984,54.5,331285172
3383440984,3383440983,54.5,331285172
3383440984,3383440985,48.5,331285172
3383440985,3383440984,48.5,331285172
3383440985,3383440986,6.3,331285172
3383440986,3383440985,6.3,331285172
3383440986,3383440987,10.6,331285172
3383440987,3383440986,10.6,331285172
3383440987,3383440988,103.5,331285172
3383440988,3383440987,103.5,331285172
3383440988,3383440989,11.1,331285172
3383440989,3383440988,11.1,331285172
3383440989,3383440990,18.4,331285172
3383440990,3383440989,18.4,331285172
3383440990,3383440979,15.0,331285172
3383440979,3383440990,15.0,331285172
3383440979,3383440991,22.4,331285172
3383440991,3383440979,22.4,331285172
3383440991,3383440992,51.1,331285172
3383440992,3383440991,51.1,331285172
3383440992,3383443093,28.8,331285172
3383443093,3383440992,28.8,331285172
3383443093,3383443094,89.7,331285172
3383443094,3383443093,89.7,331285172
3383443094,3383443100,8.3,331285172
3383443100,3383443094,8.3,331285172
3383443100,3383443095,4.9,331285172
3383443095,3383443100,4.9,331285172
3383443095,3383443096,16.4,331285172
3383443096,3383443095,16.4,331285172
3383443096,3383443098,191.7,331285172
3383443098,3383443096,191.7,331285172
3383443098,3383443097,170.7,331285172
3383443097,3383443098,170.7,331285172
3383443099,3383443100,159.3,331285173
3383443100,3383443099,159.3,331285173
3383443101,3383443102,423.0,331285174
3383443102,3383443101,423.0,331285174
3383443102,3383443103,144.6,331285174
3383443103,3383443102,144.6,331285174
3383443103,3383443104,37.1,331285174
3383443104,3383443103,37.1,331285174
3383443104,7925361926,43.2,331285174
7925361926,3383443104,43.2,331285174
7925361926,3383443105,23.4,331285174
3383443105,7925361926,23.4,331285174
3387270655,3387270663,334.4,331628495
3387270663,3387270655,334.4,331628495
3387270663,3387270656,303.7,331628495
3387270656,3387270663,303.7,331628495
3387270657,3387270663,106.2,331628496
3387270663,3387270657,106.2,331628496
3387270663,3387270658,115.8,331628496
3387270658,3387270663,115.8,331628496
3387270658,3387270659,7.5,331628496
3387270659,3387270658,7.5,331628496
3387270659,3387270660,8.9,331628496
3387270660,3387270659,8.9,331628496
3387270660,3387270661,38.7,331628496
3387270661,3387270660,38.7,331628496
3387270661,3387270662,28.4,331628496
3387270662,3387270661,28.4,331628496
3387270664,3387270665,48.8,331628497
3387270665,3387270664,48.8,331628497
3387270665,3387270666,75.9,331628497
3387270666,3387270665,75.9,331628497
3387270666,3387270667,64.4,331628497
3387270667,3387270666,64.4,331628497
3397856126,8892404374,5.5,332635412
8892404374,3397856126,5.5,332635412
8892404374,3397856127,35.8,332635412
3397856127,8892404374,35.8,332635412
3397856127,3397856130,79.8,332635412
3397856130,3397856127,79.8,332635412
3397856130,3397856128,39.7,332635412
3397856128,3397856130,39.7,332635412
3397856128,3397856129,157.7,332635412
3397856129,3397856128,157.7,332635412
3397856130,3397856131,93.8,332635413
3397856131,3397856130,93.8,332635413
3397856131,3397856132,93.6,332635413
3397856132,3397856131,93.6,332635413
3397856132,3397856133,103.3,332635413
3397856133,3397856132,103.3,332635413
3397856133,3397856134,85.0,332635413
3397856134,3397856133,85.0,332635413
3408253689,3408253690,37.5,333745190
3408253690,3408253689,37.5,333745190
3408253690,3408253691,79.4,333745190
3408253691,3408253690,79.4,333745190
3408253691,3408253692,10.5,333745190
3408253692,3408253691,10.5,333745190
3408253692,3408254893,11.6,333745190
3408254893,3408253692,11.6,333745190
3408254893,3408254894,14.4,333745190
3408254894,3408254893,14.4,333745190
3408254894,3408254895,70.9,333745190
3408254895,3408254894,70.9,333745190
3408254895,3408254896,72.8,333745190
3408254896,3408254895,72.8,333745190
3408254896,3408254897,261.2,333745190
3408254897,3408254896,261.2,333745190
3408254897,3408254911,164.1,333745190
3408254911,3408254897,164.1,333745190
3408254911,3408254898,118.6,333745190
3408254898,3408254911,118.6,333745190
3408254898,3408254899,118.4,333745190
3408254899,3408254898,118.4,333745190
3408254899,3408254900,130.8,333745190
3408254900,3408254899,130.8,333745190
3408254900,3408254916,53.1,333745190
3408254916,3408254900,53.1,333745190
3408254916,3408254901,144.5,333745190
3408254901,3408254916,144.5,333745190
3408254901,3408254902,177.2,333745190
3408254902,3408254901,177.2,333745190
3408254903,13152437592,0.4,333745193
13152437592,3408254903,0.4,333745193
13152437592,3408254904,76.1,333745193
3408254904,13152437592,76.1,333745193
3408254904,3408254905,117.1,333745193
3408254905,3408254904,117.1,333745193
3408254905,3408254906,55.4,333745193
3408254906,3408254905,55.4,333745193
3408254906,3408254907,70.7,333745193
3408254907,3408254906,70.7,333745193
3408254908,3408254909,39.9,333745194
3408254909,3408254908,39.9,333745194
3408254909,3408254907,41.6,333745194
3408254907,3408254909,41.6,333745194
3408254907,3408254910,175.9,333745194
3408254910,3408254907,175.9,333745194
3408254911,3408254912,155.2,333745195
3408254912,3408254911,155.2,333745195
3408254912,3408254909,146.4,333745195
3408254909,3408254912,146.4,333745195
3408254909,3408254913,116.1,333745195
3408254913,3408254909,116.1,333745195
3408254913,13152437593,199.1,333745195
13152437593,3408254913,199.1,333745195
13152437593,3408254914,6.9,333745195
3408254914,13152437593,6.9,333745195
3408254915,3408254916,304.0,333745196
3408254916,3408254915,304.0,333745196
3408254902,13152437591,196.2,333745198
13152437591,3408254902,196.2,333745198
13152437591,3408254903,6.2,333745198
3408254903,13152437591,6.2,333745198
3408254903,3408254914,113.0,333745198
3408254914,3408254903,113.0,333745198
3408254914,3408254917,203.1,333745198
3408254917,3408254914,203.1,333745198
3408254917,3408254918,87.7,333745198
3408254918,3408254917,87.7,333745198
3408254918,3408254919,228.1,333745198
3408254919,3408254918,228.1,333745198
3408254919,3408254920,56.9,333745198
3408254920,3408254919,56.9,333745198
3408254920,3408254921,76.6,333745198
3408254921,3408254920,76.6,333745198
3408254921,3408254922,250.1,333745198
3408254922,3408254921,250.1,333745198
3408254922,3408254923,249.8,333745198
3408254923,3408254922,249.8,333745198
3408254923,3408254924,17.2,333745198
3408254924,3408254923,17.2,333745198
3408254924,3408254925,16.3,333745198
3408254925,3408254924,16.3,333745198
3408254925,3408254926,56.2,333745198
3408254926,3408254925,56.2,333745198
